step,a,b,c,x,xprime,y
291425,1,1,5,9644,61,23
291428,1,1,6,9642,62,23
291438,1,1,5,9642,62,23
291439,1,1,6,9640,63,23
291441,1,1,7,9638,64,23
291458,1,1,8,9636,65,23
291459,1,1,9,9634,66,23
291462,1,1,8,9634,66,23
291472,1,1,7,9634,66,23
291475,1,1,6,9634,66,23
291476,1,1,5,9634,66,23
291482,1,1,6,9632,67,23
291485,1,1,5,9632,67,23
291486,1,1,4,9632,67,23
291489,1,1,3,9632,67,23
291490,1,1,4,9630,68,23
291491,1,1,3,9630,68,23
291492,1,1,2,9630,68,23
291494,1,1,1,9630,68,23
291500,1,1,2,9628,69,23
291503,1,1,1,9628,69,23
291504,1,1,2,9626,70,23
291507,1,1,1,9626,70,23
291509,0,1,1,9626,70,23
291601,0,1,1,9627,69,23
291884,1,1,1,9627,69,23
291908,0,1,1,9627,69,23
292115,0,1,0,9627,69,24
293272,0,1,0,9628,68,24
294380,1,1,0,9628,68,24
294387,1,1,1,9626,69,24
294390,1,1,2,9624,70,24
294392,1,1,1,9624,70,24
294431,1,1,2,9622,71,24
294437,1,1,3,9620,72,24
294439,1,1,2,9620,72,24
294445,1,1,3,9618,73,24
294458,1,1,2,9618,73,24
294466,1,1,3,9616,74,24
294469,1,1,2,9616,74,24
294470,1,1,1,9616,74,24
294487,1,1,2,9614,75,24
294489,0,1,2,9614,75,24
294490,0,1,1,9614,75,24
295675,0,1,1,9615,74,24
295724,0,1,0,9615,74,25
295817,0,1,0,9616,73,25
297167,0,1,0,9617,72,25
297891,0,1,0,9618,71,25
298373,0,1,0,9619,70,25
299615,0,1,0,9620,69,25
300386,0,1,0,9621,68,25
300735,0,1,0,9622,67,25
301561,0,1,0,9623,66,25
302497,0,1,0,9624,65,25
303638,0,1,0,9625,64,25
303641,0,1,0,9626,63,25
304473,0,1,0,9627,62,25
304525,0,1,0,9628,61,25
305250,0,1,0,9629,60,25
305799,0,1,0,9630,59,25
306521,0,1,0,9631,58,25
306824,1,1,0,9631,58,25
306832,1,1,1,9629,59,25
306844,1,1,2,9627,60,25
306845,1,1,1,9627,60,25
306867,1,1,2,9625,61,25
306872,1,1,3,9623,62,25
306878,1,1,4,9621,63,25
306879,1,1,3,9621,63,25
306889,1,1,2,9621,63,25
306893,1,1,1,9621,63,25
306938,1,1,2,9619,64,25
306941,1,1,3,9617,65,25
306945,1,1,3,9618,64,25
306946,1,1,4,9616,65,25
306952,1,1,3,9616,65,25
306956,1,1,2,9616,65,25
306960,1,1,3,9614,66,25
306961,1,1,4,9612,67,25
306966,1,1,3,9612,67,25
306974,1,1,2,9612,67,25
306978,1,1,1,9612,67,25
306995,0,1,1,9612,67,25
307599,0,1,0,9612,67,26
308113,0,1,0,9613,66,26
308524,0,1,0,9614,65,26
308625,0,1,0,9615,64,26
308753,0,1,0,9616,63,26
309471,0,1,0,9617,62,26
310161,0,1,0,9618,61,26
310779,0,1,0,9619,60,26
310998,0,1,0,9620,59,26
311576,1,1,0,9620,59,26
311599,1,1,1,9618,60,26
311601,0,1,1,9618,60,26
311625,0,1,0,9618,60,27
312286,0,1,0,9619,59,27
313074,0,1,0,9620,58,27
313583,0,1,0,9621,57,27
315182,0,1,0,9622,56,27
316047,0,1,0,9623,55,27
318122,0,1,0,9624,54,27
318307,0,1,0,9625,53,27
318325,0,1,0,9626,52,27
318679,0,1,0,9627,51,27
320516,0,1,0,9628,50,27
322194,0,1,0,9629,49,27
322421,0,1,0,9630,48,27
323134,0,1,0,9631,47,27
325655,0,1,0,9632,46,27
325786,0,1,0,9633,45,27
326243,0,1,0,9634,44,27
326616,0,1,0,9635,43,27
327683,0,1,0,9636,42,27
328416,0,1,0,9637,41,27
328720,0,1,0,9638,40,27
329082,1,1,0,9638,40,27
329127,1,1,1,9636,41,27
329134,1,1,2,9634,42,27
329136,1,1,1,9634,42,27
329156,1,1,2,9632,43,27
329167,1,1,1,9632,43,27
329173,1,1,1,9633,42,27
329209,1,1,2,9631,43,27
329210,1,1,1,9631,43,27
329218,1,1,2,9629,44,27
329222,1,1,3,9627,45,27
329230,1,1,4,9625,46,27
329234,1,1,5,9623,47,27
329235,0,1,5,9623,47,27
329237,0,1,4,9623,47,27
329238,0,1,3,9623,47,27
329247,0,1,2,9623,47,27
329251,0,1,1,9623,47,27
330743,0,1,0,9623,47,28
331043,0,1,0,9624,46,28
331173,0,1,0,9625,45,28
333376,1,1,0,9625,45,28
333379,0,1,0,9625,45,28
335082,0,1,0,9626,44,28
335105,0,1,0,9627,43,28
335575,0,1,0,9628,42,28
336369,0,1,0,9629,41,28
336606,0,1,0,9630,40,28
337763,0,1,0,9631,39,28
339579,0,1,0,9632,38,28
339885,0,1,0,9633,37,28
341961,0,1,0,9634,36,28
342329,0,1,0,9635,35,28
342656,0,1,0,9636,34,28
342829,0,1,0,9637,33,28
343126,0,1,0,9638,32,28
344417,0,1,0,9639,31,28
345269,0,1,0,9640,30,28
345372,0,1,0,9641,29,28
345620,0,1,0,9642,28,28
346238,0,1,0,9643,27,28
346377,0,1,0,9644,26,28
347210,0,1,0,9645,25,28
348120,0,1,0,9646,24,28
348595,0,1,0,9647,23,28
349242,0,1,0,9648,22,28
350389,0,1,0,9649,21,28
351047,0,1,0,9650,20,28
351422,0,1,0,9651,19,28
353554,0,1,0,9652,18,28
355049,0,1,0,9653,17,28
355135,0,1,0,9654,16,28
356585,0,1,0,9655,15,28
359278,0,1,0,9656,14,28
359529,1,1,0,9656,14,28
359545,1,1,1,9654,15,28
359548,1,1,2,9652,16,28
359549,0,1,2,9652,16,28
359604,0,1,1,9652,16,28
360781,1,1,1,9652,16,28
360792,1,1,2,9650,17,28
360796,1,1,1,9650,17,28
360797,1,1,2,9648,18,28
360808,1,1,3,9646,19,28
360818,1,1,2,9646,19,28
360820,1,1,3,9644,20,28
360831,1,1,4,9642,21,28
360841,1,1,5,9640,22,28
360844,1,1,6,9638,23,28
360858,1,1,7,9636,24,28
360864,1,1,6,9636,24,29
360865,1,1,5,9636,24,29
360869,1,1,6,9634,25,29
360874,1,1,7,9632,26,29
360875,1,1,6,9632,26,29
360877,1,1,7,9630,27,29
360878,1,1,8,9628,28,29
360879,1,1,9,9626,29,29
360882,1,1,10,9624,30,29
360903,0,1,10,9624,30,29
360904,0,1,9,9624,30,29
360906,0,1,8,9624,30,29
360908,0,1,7,9624,30,29
360911,0,1,6,9624,30,29
360912,0,1,5,9624,30,29
360919,0,1,4,9624,30,29
360935,0,1,3,9624,30,29
360951,0,1,2,9624,30,29
360953,0,1,1,9624,30,29
360963,1,1,1,9624,30,29
360964,0,1,1,9624,30,29
361148,0,1,0,9624,30,30
361638,0,1,0,9625,29,30
362163,0,1,0,9626,28,30
364122,0,1,0,9627,27,30
366724,0,1,0,9628,26,30
368648,0,1,0,9629,25,30
369094,0,1,0,9630,24,30
370491,0,1,0,9631,23,30
371015,0,1,0,9632,22,30
372785,0,1,0,9633,21,30
375982,0,1,0,9634,20,30
376550,0,1,0,9635,19,30
376610,0,1,0,9636,18,30
376674,0,1,0,9637,17,30
377202,1,1,0,9637,17,30
377205,1,1,1,9635,18,30
377208,1,1,2,9633,19,30
377210,0,1,2,9633,19,30
377215,0,1,1,9633,19,30
377315,0,1,1,9634,18,30
378904,0,1,0,9634,18,31
379997,0,1,0,9635,17,31
380039,0,1,0,9636,16,31
380407,0,1,0,9637,15,31
380802,0,1,0,9638,14,31
381721,0,1,0,9639,13,31
381778,0,1,0,9640,12,31
382905,0,1,0,9641,11,31
382957,0,1,0,9642,10,31
383228,0,1,0,9643,9,31
383280,1,1,0,9643,9,31
383282,1,1,1,9641,10,31
383284,1,1,2,9639,11,31
383288,1,1,3,9637,12,31
383290,1,1,4,9635,13,31
383291,1,1,5,9633,14,31
383293,1,1,6,9631,15,31
383302,1,1,5,9631,15,31
383307,1,1,6,9629,16,31
383308,1,1,7,9627,17,31
383310,1,1,8,9625,18,31
383315,1,1,7,9625,18,31
383327,1,1,6,9625,18,31
383328,1,1,5,9625,18,31
383331,1,1,6,9623,19,31
383332,1,1,5,9623,19,31
383340,1,1,4,9623,19,31
383346,1,1,3,9623,19,31
383358,0,1,3,9623,19,31
383367,0,1,2,9623,19,31
383373,0,1,1,9623,19,31
383472,0,1,0,9623,19,32
383772,0,1,0,9624,18,32
384053,0,1,0,9625,17,32
386840,0,1,0,9626,16,32
387028,0,1,0,9627,15,32
387375,0,1,0,9628,14,32
387550,0,1,0,9629,13,32
388066,0,1,0,9630,12,32
388504,0,1,0,9631,11,32
391368,0,1,0,9632,10,32
392904,0,1,0,9633,9,32
393605,0,1,0,9634,8,32
395456,1,1,0,9634,8,32
395457,1,1,1,9632,9,32
395488,1,1,2,9630,10,32
395499,1,1,1,9630,10,32
395502,1,1,2,9628,11,32
395505,1,1,3,9626,12,32
395507,1,1,2,9626,12,32
395510,1,1,1,9626,12,32
395517,1,1,2,9624,13,32
395519,1,1,1,9624,13,32
395521,1,1,2,9622,14,32
395528,1,1,1,9622,14,32
395529,1,1,2,9620,15,32
395537,1,1,1,9620,15,32
395544,1,1,2,9618,16,32
395548,1,1,1,9618,16,32
395560,1,1,2,9616,17,32
395568,1,1,3,9614,18,32
395577,1,1,2,9614,18,32
395587,1,1,1,9614,18,32
395598,1,1,2,9612,19,32
395604,0,1,2,9612,19,32
395605,0,1,1,9612,19,32
396531,0,1,1,9613,18,32
396959,0,1,1,9614,17,32
397125,0,1,0,9614,17,33
397417,0,1,0,9615,16,33
398165,0,1,0,9616,15,33
398512,0,1,0,9617,14,33
401250,1,1,0,9617,14,33
401259,1,1,1,9615,15,33
401284,1,1,2,9613,16,33
401286,1,1,1,9613,16,33
401293,1,1,2,9611,17,33
401299,1,1,1,9611,17,33
401305,1,1,2,9609,18,33
401309,1,1,3,9607,19,33
401310,1,1,4,9605,20,33
401315,0,1,4,9605,20,33
401322,0,1,3,9605,20,33
401327,0,1,2,9605,20,33
401340,0,1,1,9605,20,33
401392,0,1,0,9605,20,34
401481,0,1,0,9606,19,34
402316,0,1,0,9607,18,34
402446,0,1,0,9608,17,34
402972,0,1,0,9609,16,34
403376,1,1,0,9609,16,34
403401,1,1,1,9607,17,34
403403,1,1,2,9605,18,34
403406,1,1,3,9603,19,34
403419,1,1,4,9601,20,34
403429,0,1,4,9601,20,34
403457,0,1,3,9601,20,34
403469,0,1,2,9601,20,34
403474,0,1,1,9601,20,34
403691,0,1,1,9602,19,34
404348,0,1,1,9603,18,34
405032,0,1,0,9603,18,35
405180,0,1,0,9604,17,35
409052,0,1,0,9605,16,35
409508,0,1,0,9606,15,35
409625,0,1,0,9607,14,35
409931,0,1,0,9608,13,35
410406,0,1,0,9609,12,35
412305,0,1,0,9610,11,35
413610,1,1,0,9610,11,35
413615,1,1,1,9608,12,35
413624,1,1,2,9606,13,35
413627,1,1,1,9606,13,35
413628,1,1,2,9604,14,35
413633,1,1,1,9604,14,35
413634,1,1,2,9602,15,35
413639,1,1,1,9602,15,35
413640,1,1,2,9600,16,35
413644,1,1,3,9598,17,35
413651,1,1,4,9596,18,35
413653,1,1,3,9596,18,35
413658,1,1,2,9596,18,35
413662,1,1,3,9594,19,35
413663,1,1,4,9592,20,35
413667,1,1,5,9590,21,35
413671,1,1,6,9588,22,35
413676,1,1,7,9586,23,35
413677,1,1,8,9584,24,35
413680,1,1,9,9582,25,35
413681,1,1,10,9580,26,35
413687,0,1,10,9580,26,35
413691,0,1,9,9580,26,35
413697,0,1,8,9580,26,35
413710,0,1,7,9580,26,35
413714,0,1,6,9580,26,35
413717,0,1,5,9580,26,35
413734,0,1,4,9580,26,35
413736,0,1,3,9580,26,35
413752,0,1,2,9580,26,35
413755,0,1,1,9580,26,35
413820,0,1,1,9581,25,35
413990,0,1,1,9582,24,35
414079,0,1,1,9583,23,35
414103,0,1,0,9583,23,36
414199,0,1,0,9584,22,36
416849,0,1,0,9585,21,36
417675,0,1,0,9586,20,36
418447,0,1,0,9587,19,36
418546,0,1,0,9588,18,36
419930,0,1,0,9589,17,36
422054,0,1,0,9590,16,36
424796,0,1,0,9591,15,36
427610,0,1,0,9592,14,36
428467,0,1,0,9593,13,36
429750,0,1,0,9594,12,36
430869,1,1,0,9594,12,36
430873,1,1,1,9592,13,36
430889,1,1,2,9590,14,36
430890,1,1,3,9588,15,36
430896,1,1,2,9588,15,36
430906,1,1,1,9588,15,36
430907,1,1,2,9586,16,36
430909,1,1,1,9586,16,36
430911,1,1,2,9584,17,36
430918,1,1,3,9582,18,36
430919,1,1,2,9582,18,36
430921,1,1,1,9582,18,36
430924,1,1,2,9580,19,36
430929,1,1,3,9578,20,36
430930,1,1,2,9578,20,36
430937,1,1,1,9578,20,36
430940,1,1,2,9576,21,36
430957,1,1,1,9576,21,36
430963,1,1,2,9574,22,36
430972,1,1,1,9574,22,36
430977,1,1,2,9572,23,36
430980,1,1,1,9572,23,36
430986,1,1,2,9570,24,36
430993,1,1,1,9570,24,36
431015,1,1,0,9570,24,37
431023,1,1,1,9568,25,37
431031,1,1,2,9566,26,37
431042,0,1,2,9566,26,37
431050,0,1,1,9566,26,37
431117,0,1,0,9566,26,38
431261,0,1,0,9567,25,38
431862,0,1,0,9568,24,38
433940,0,1,0,9569,23,38
434500,0,1,0,9570,22,38
434736,0,1,0,9571,21,38
435048,0,1,0,9572,20,38
435052,0,1,0,9573,19,38
435280,0,1,0,9574,18,38
438263,0,1,0,9575,17,38
440449,0,1,0,9576,16,38
441615,0,1,0,9577,15,38
442139,0,1,0,9578,14,38
442986,0,1,0,9579,13,38
443161,0,1,0,9580,12,38
443261,0,1,0,9581,11,38
443853,0,1,0,9582,10,38
444329,0,1,0,9583,9,38
446166,0,1,0,9584,8,38
447647,0,1,0,9585,7,38
448677,0,1,0,9586,6,38
449455,0,1,0,9587,5,38
450389,0,1,0,9588,4,38
451672,0,1,0,9589,3,38
452803,0,1,0,9590,2,38
453044,0,1,0,9591,1,38
454357,0,1,0,9592,0,38
475078,1,1,0,9592,0,38
475079,1,1,1,9590,1,38
475080,1,1,2,9588,2,38
475085,1,1,3,9586,3,38
475086,1,1,4,9584,4,38
475092,1,1,3,9584,4,38
475094,1,1,4,9582,5,38
475096,1,1,3,9582,5,38
475099,1,1,2,9582,5,38
475100,1,1,3,9580,6,38
475101,1,1,4,9578,7,38
475104,1,1,5,9576,8,38
475105,1,1,6,9574,9,38
475108,1,1,5,9574,9,38
475120,1,1,4,9574,9,39
475125,1,1,3,9574,9,39
475128,1,1,2,9574,9,39
475130,1,1,1,9574,9,39
475133,1,1,2,9572,10,39
475134,1,1,3,9570,11,39
475150,1,1,2,9570,11,39
475153,1,1,3,9568,12,39
475158,1,1,2,9568,12,39
475166,1,1,1,9568,12,39
475170,0,1,1,9568,12,39
476026,0,1,1,9569,11,39
477050,1,1,1,9569,11,39
477056,1,1,2,9567,12,39
477059,1,1,1,9567,12,39
477068,1,1,2,9565,13,39
477069,0,1,2,9565,13,39
477073,0,1,1,9565,13,39
477112,0,1,1,9566,12,39
478131,0,1,0,9566,12,40
478840,0,1,0,9567,11,40
480715,0,1,0,9568,10,40
480849,0,1,0,9569,9,40
481490,0,1,0,9570,8,40
481732,0,1,0,9571,7,40
482822,1,1,0,9571,7,40
482836,1,1,1,9569,8,40
482843,1,1,2,9567,9,40
482853,1,1,3,9565,10,40
482855,1,1,2,9565,10,40
482859,1,1,3,9563,11,40
482861,1,1,4,9561,12,40
482863,1,1,3,9561,12,40
482865,1,1,4,9559,13,40
482866,1,1,3,9559,13,40
482868,1,1,4,9557,14,40
482870,1,1,5,9555,15,40
482871,1,1,4,9555,15,40
482874,1,1,3,9555,15,40
482876,1,1,2,9555,15,40
482880,1,1,1,9555,15,40
482895,1,1,2,9553,16,40
482901,1,1,1,9553,16,40
482904,1,1,2,9551,17,40
482907,1,1,3,9549,18,40
482917,1,1,4,9547,19,40
482921,1,1,5,9545,20,40
482923,1,1,4,9545,20,40
482927,1,1,3,9545,20,40
482930,1,1,4,9543,21,40
482932,1,1,3,9543,21,40
482938,1,1,2,9543,21,40
482942,1,1,1,9543,21,40
482955,1,1,2,9541,22,40
482956,1,1,1,9541,22,40
482958,1,1,2,9539,23,40
482969,1,1,3,9537,24,40
482971,1,1,2,9537,24,40
482973,1,1,1,9537,24,40
482974,1,1,2,9535,25,40
482975,1,1,1,9535,25,40
482992,1,1,2,9533,26,40
482993,1,1,1,9533,26,40
482994,1,1,2,9531,27,40
483001,1,1,3,9529,28,40
483002,1,1,2,9529,28,40
483004,1,1,1,9529,28,40
483005,1,1,2,9527,29,40
483009,1,1,1,9527,29,40
483011,1,1,2,9525,30,40
483015,1,1,3,9523,31,40
483016,1,1,4,9521,32,40
483018,1,1,3,9521,32,40
483021,1,1,4,9519,33,40
483027,1,1,3,9519,33,40
483030,1,1,4,9517,34,40
483035,1,1,3,9517,34,40
483036,1,1,4,9515,35,40
483037,1,1,3,9515,35,40
483040,1,1,4,9513,36,40
483042,1,1,5,9511,37,40
483044,1,1,6,9509,38,40
483046,1,1,7,9507,39,40
483051,1,1,6,9507,39,40
483052,1,1,7,9505,40,40
483062,1,1,8,9503,41,40
483066,1,1,7,9503,41,40
483069,1,1,8,9501,42,40
483079,1,1,7,9501,42,40
483081,1,1,8,9499,43,40
483086,1,1,7,9499,43,40
483103,1,1,6,9499,43,40
483105,1,1,7,9497,44,40
483107,1,1,8,9495,45,40
483109,1,1,9,9493,46,40
483110,1,1,10,9491,47,40
483118,1,1,11,9489,48,40
483126,1,1,10,9489,48,40
483136,1,1,9,9489,48,40
483146,1,1,10,9487,49,40
483147,1,1,9,9487,49,40
483153,1,1,10,9485,50,40
483156,1,1,9,9485,50,40
483166,1,1,8,9485,50,40
483168,1,1,7,9485,50,40
483173,1,1,8,9483,51,40
483176,1,1,7,9483,51,40
483179,1,1,8,9481,52,40
483182,1,1,9,9479,53,40
483183,1,1,10,9477,54,40
483184,1,1,9,9477,54,40
483195,1,1,10,9475,55,40
483200,1,1,9,9475,55,40
483203,1,1,8,9475,55,40
483212,1,1,7,9475,55,40
483213,1,1,8,9473,56,40
483217,1,1,9,9471,57,40
483237,1,1,8,9471,57,40
483241,1,1,9,9469,58,40
483245,1,1,8,9469,58,40
483252,1,1,7,9469,58,40
483255,0,1,7,9469,58,40
483262,0,1,6,9469,58,40
483269,0,1,5,9469,58,40
483280,0,1,4,9469,58,40
483285,0,1,3,9469,58,40
483328,0,1,2,9469,58,40
483339,0,1,1,9469,58,40
483762,0,1,0,9469,58,41
486340,0,1,0,9470,57,41
486379,0,1,0,9471,56,41
486891,0,1,0,9472,55,41
488505,0,1,0,9473,54,41
490699,0,1,0,9474,53,41
490863,0,1,0,9475,52,41
491005,0,1,0,9476,51,41
491432,0,1,0,9477,50,41
491603,0,1,0,9478,49,41
491700,0,1,0,9479,48,41
493141,0,1,0,9480,47,41
494536,1,1,0,9480,47,41
494539,1,1,0,9481,46,41
494543,1,1,1,9479,47,41
494559,1,1,2,9477,48,41
494561,1,1,3,9475,49,41
494566,1,1,2,9475,49,41
494568,1,1,3,9473,50,41
494573,1,1,4,9471,51,41
494576,1,1,3,9471,51,41
494577,1,1,2,9471,51,41
494581,1,1,1,9471,51,41
494586,1,1,2,9469,52,41
494592,1,1,3,9467,53,41
494596,1,1,4,9465,54,41
494600,1,1,3,9465,54,41
494613,1,1,2,9465,54,41
494614,0,1,2,9465,54,41
494617,0,1,1,9465,54,41
494658,1,1,1,9465,54,41
494670,1,1,2,9463,55,41
494672,0,1,2,9463,55,41
494676,0,1,1,9463,55,41
494799,0,1,0,9463,55,42
495431,0,1,0,9464,54,42
496809,0,1,0,9465,53,42
497627,0,1,0,9466,52,42
498084,0,1,0,9467,51,42
500205,0,1,0,9468,50,42
500981,0,1,0,9469,49,42
501967,0,1,0,9470,48,42
502445,0,1,0,9471,47,42
506789,0,1,0,9472,46,42
507310,1,1,0,9472,46,42
507316,1,1,1,9470,47,42
507350,1,1,2,9468,48,42
507359,1,1,3,9466,49,42
507360,1,1,2,9466,49,42
507373,1,1,1,9466,49,42
507382,0,1,1,9466,49,42
508810,0,1,0,9466,49,43
508984,0,1,0,9467,48,43
510594,0,1,0,9468,47,43
511094,0,1,0,9469,46,43
513050,1,1,0,9469,46,43
513058,1,1,1,9467,47,43
513069,1,1,2,9465,48,43
513073,1,1,1,9465,48,43
513076,1,1,2,9463,49,43
513077,1,1,3,9461,50,43
513082,1,1,4,9459,51,43
513091,1,1,5,9457,52,43
513099,1,1,6,9455,53,43
513100,1,1,7,9453,54,43
513103,1,1,8,9451,55,43
513106,1,1,7,9451,55,43
513110,1,1,8,9449,56,43
513118,1,1,9,9447,57,43
513119,0,1,9,9447,57,43
513124,0,1,8,9447,57,43
513142,0,1,7,9447,57,43
513143,0,1,6,9447,57,43
513149,0,1,5,9447,57,43
513150,0,1,4,9447,57,43
513152,0,1,3,9447,57,43
513168,0,1,2,9447,57,43
513183,0,1,1,9447,57,43
515362,0,1,0,9447,57,44
517599,1,1,0,9447,57,44
517602,1,1,1,9445,58,44
517620,1,1,2,9443,59,44
517634,1,1,3,9441,60,44
517635,1,1,2,9441,60,44
517638,1,1,3,9439,61,44
517639,1,1,4,9437,62,44
517645,1,1,3,9437,62,44
517651,1,1,4,9435,63,44
517654,1,1,5,9433,64,44
517659,1,1,6,9431,65,44
517662,1,1,7,9429,66,44
517674,1,1,8,9427,67,44
517681,1,1,9,9425,68,44
517686,1,1,8,9425,68,44
517693,1,1,9,9423,69,44
517701,1,1,10,9421,70,44
517717,1,1,9,9421,70,44
517718,1,1,10,9419,71,44
517719,1,1,9,9419,71,44
517725,1,1,8,9419,71,44
517726,1,1,7,9419,71,44
517730,1,1,8,9417,72,44
517732,1,1,9,9415,73,44
517733,1,1,10,9413,74,44
517738,1,1,9,9413,74,44
517743,1,1,8,9413,74,44
517744,1,1,9,9411,75,44
517749,1,1,8,9411,75,44
517754,1,1,9,9409,76,44
517756,1,1,10,9407,77,44
517757,1,1,11,9405,78,44
517760,1,1,10,9405,78,44
517761,1,1,11,9403,79,44
517765,1,1,12,9401,80,44
517768,1,1,11,9401,80,44
517770,1,1,12,9399,81,44
517772,1,1,11,9399,81,44
517773,1,1,12,9397,82,44
517776,1,1,11,9397,82,44
517786,1,1,10,9397,82,44
517787,1,1,9,9397,82,44
517802,1,1,8,9397,82,44
517805,1,1,7,9397,82,44
517812,1,1,6,9397,82,44
517814,1,1,7,9395,83,44
517817,1,1,8,9393,84,44
517829,1,1,9,9391,85,44
517830,1,1,8,9391,85,44
517839,1,1,7,9391,85,44
517850,1,1,6,9391,85,44
517853,1,1,5,9391,85,44
517859,1,1,6,9389,86,44
517861,1,1,5,9389,86,44
517862,1,1,4,9389,86,44
517863,1,1,3,9389,86,44
517864,1,1,4,9387,87,44
517871,1,1,3,9387,87,44
517873,1,1,4,9385,88,44
517876,1,1,5,9383,89,44
517882,1,1,6,9381,90,44
517886,1,1,7,9379,91,44
517887,0,1,7,9379,91,44
517932,0,1,6,9379,91,44
517951,0,1,5,9379,91,44
517954,0,1,4,9379,91,44
517964,0,1,3,9379,91,44
517973,0,1,2,9379,91,44
517983,0,1,1,9379,91,44
518320,0,1,0,9379,91,45
518519,0,1,0,9380,90,45
520483,0,1,0,9381,89,45
520555,0,1,0,9382,88,45
522783,0,1,0,9383,87,45
527806,0,1,0,9384,86,45
528569,0,1,0,9385,85,45
528684,0,1,0,9386,84,45
528710,0,1,0,9387,83,45
528855,0,1,0,9388,82,45
530267,0,1,0,9389,81,45
530360,0,1,0,9390,80,45
530367,0,1,0,9391,79,45
532375,0,1,0,9392,78,45
532536,0,1,0,9393,77,45
533207,0,1,0,9394,76,45
533673,0,1,0,9395,75,45
535488,0,1,0,9396,74,45
536114,0,1,0,9397,73,45
536902,0,1,0,9398,72,45
537515,0,1,0,9399,71,45
539054,0,1,0,9400,70,45
539098,0,1,0,9401,69,45
539136,0,1,0,9402,68,45
539406,0,1,0,9403,67,45
540194,0,1,0,9404,66,45
541437,0,1,0,9405,65,45
542691,0,1,0,9406,64,45
544608,0,1,0,9407,63,45
546483,0,1,0,9408,62,45
547430,0,1,0,9409,61,45
547765,0,1,0,9410,60,45
547801,0,1,0,9411,59,45
548421,0,1,0,9412,58,45
549385,0,1,0,9413,57,45
549681,0,1,0,9414,56,45
550939,0,1,0,9415,55,45
552737,0,1,0,9416,54,45
553151,0,1,0,9417,53,45
554040,0,1,0,9418,52,45
560133,0,1,0,9419,51,45
561334,0,1,0,9420,50,45
562207,0,1,0,9421,49,45
562331,0,1,0,9422,48,45
563091,0,1,0,9423,47,45
563415,0,1,0,9424,46,45
564655,0,1,0,9425,45,45
564964,0,1,0,9426,44,45
565075,0,1,0,9427,43,45
565506,0,1,0,9428,42,45
565512,0,1,0,9429,41,45
565753,0,1,0,9430,40,45
566263,0,1,0,9431,39,45
566275,0,1,0,9432,38,45
567275,0,1,0,9433,37,45
567432,0,1,0,9434,36,45
568357,0,1,0,9435,35,45
568542,0,1,0,9436,34,45
569746,0,1,0,9437,33,45
570718,0,1,0,9438,32,45
572214,0,1,0,9439,31,45
572597,0,1,0,9440,30,45
574021,0,1,0,9441,29,45
576337,0,1,0,9442,28,45
576665,0,1,0,9443,27,45
577440,0,1,0,9444,26,45
577763,0,1,0,9445,25,45
577931,0,1,0,9446,24,45
580961,0,1,0,9447,23,45
581403,0,1,0,9448,22,45
583283,0,1,0,9449,21,45
584913,0,1,0,9450,20,45
585244,0,1,0,9451,19,45
585309,0,1,0,9452,18,45
586634,1,1,0,9452,18,45
586643,0,1,0,9452,18,45
586754,0,1,0,9453,17,45
586956,0,1,0,9454,16,45
587391,0,1,0,9455,15,45
587732,0,1,0,9456,14,45
589950,1,1,0,9456,14,45
589970,1,1,1,9454,15,45
589971,1,1,2,9452,16,45
589983,1,1,1,9452,16,45
590001,1,1,2,9450,17,45
590004,1,1,3,9448,18,45
590005,1,1,4,9446,19,45
590007,1,1,5,9444,20,45
590009,1,1,6,9442,21,45
590014,1,1,5,9442,21,45
590017,1,1,6,9440,22,45
590018,1,1,5,9440,22,45
590019,1,1,4,9440,22,45
590021,1,1,3,9440,22,45
590024,1,1,4,9438,23,45
590030,1,1,5,9436,24,45
590036,1,1,6,9434,25,45
590041,1,1,6,9435,24,45
590052,1,1,7,9433,25,45
590066,1,1,6,9433,25,45
590079,1,1,5,9433,25,45
590087,1,1,6,9431,26,45
590093,1,1,7,9429,27,45
590095,1,1,8,9427,28,45
590098,1,1,9,9425,29,45
590099,1,1,10,9423,30,45
590101,1,1,9,9423,30,45
590118,1,1,10,9421,31,45
590119,0,1,10,9421,31,45
590195,0,1,9,9421,31,45
590200,0,1,8,9421,31,45
590210,0,1,7,9421,31,45
590213,0,1,6,9421,31,45
590221,0,1,5,9421,31,45
590243,0,1,4,9421,31,45
590247,0,1,3,9421,31,45
590250,0,1,2,9421,31,45
590255,0,1,1,9421,31,45
590274,0,1,0,9421,31,46
590557,0,1,0,9422,30,46
591541,1,1,0,9422,30,46
591554,1,1,1,9420,31,46
591555,1,1,2,9418,32,46
591564,1,1,3,9416,33,46
591565,1,1,2,9416,33,46
591566,1,1,1,9416,33,46
591573,1,1,2,9414,34,46
591577,1,1,3,9412,35,46
591578,1,1,2,9412,35,46
591580,1,1,3,9410,36,46
591582,1,1,4,9408,37,46
591586,1,1,3,9408,37,46
591592,1,1,2,9408,37,46
591593,1,1,1,9408,37,47
591600,1,1,2,9406,38,47
591603,1,1,3,9404,39,47
591605,1,1,2,9404,39,48
591606,1,1,3,9402,40,48
591608,1,1,4,9400,41,48
591609,1,1,5,9398,42,48
591610,1,1,4,9398,42,48
591611,1,1,5,9396,43,48
591613,1,1,4,9396,43,48
591615,1,1,3,9396,43,48
591617,1,1,2,9396,43,49
